product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522,5.94
OFF-BIC-10002440,Office Supplies,Art,"BIC Sketch Pad, Blue",48.66,1,0.0,8.73,7.96
OFF-SU-10003082,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",78.84,3,0.0,18.12,5.26
OFF-ACC-10004871,Office Supplies,Binders,"Acco Binder Covers, Economy",106.56,8,0.0,43.68,14.47
FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",818.25,5,0.0,376.35,70.53
FUR-TA-10001595,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",143.616,1,0.2,-19.764,7.07
OFF-AVE-10000065,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",21.12,2,0.0,3.96,0.98
FUR-TA-10002341,Furniture,Tables,"Barricks Computer Table, Fully Assembled",1917.24,4,0.0,517.56,104.29
OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,0.38
FUR-BO-10004567,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",185.376,2,0.2,13.896,13.47
OFF-ELD-10000024,Office Supplies,Storage,"Eldon Folders, Blue",33.96,2,0.0,5.76,4.25
OFF-BI-10003022,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",57.6,3,0.0,17.28,13.75
TEC-CO-10003212,Technology,Copiers,"HP Copy Machine, High-Speed",972.81048,6,0.002,36.93048,154.07
TEC-CO-10004394,Technology,Copiers,"Canon Wireless Fax, Digital",756.6,2,0.0,30.24,44.51
TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,11.69
OFF-LA-10001294,Office Supplies,Labels,"Avery Shipping Labels, Adjustable",6.5,1,0.0,2.72,0.39
FUR-FU-10003804,Furniture,Furnishings,"Rubbermaid Frame, Durable",213.84,2,0.0,53.46,11.86
FUR-TA-10004801,Furniture,Tables,"Hon Conference Table, Rectangular",1838.1,3,0.0,533.04,124.1
TEC-CO-10004191,Technology,Copiers,"HP Ink, Laser",136.5936,4,0.602,-144.8464,9.89
OFF-ST-10002506,Office Supplies,Storage,"Smead Lockers, Blue",1785.78,10,0.1,138.78,96.92
FUR-CH-10000117,Furniture,Chairs,"Novimex Steel Folding Chair, Black",116.508,2,0.27,-14.412,8.11
FUR-BO-10004504,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",338.4,3,0.0,64.26,23.48
OFF-BI-10000389,Office Supplies,Binders,"Ibico Binding Machine, Clear",228.96,5,0.1,-25.44,8.75
TEC-AC-10003870,Technology,Accessories,Logitech�Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0.0,395.988,74.68
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,38.3952,25.97
OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",30.8385,3,0.45,-23.6115,1.5
OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,0.17
OFF-ST-10004035,Office Supplies,Storage,"Rogers Box, Wire Frame",55.296,4,0.4,-25.824,18.32
OFF-KIT-10001791,Office Supplies,Appliances,"KitchenAid Refrigerator, White",526.08,1,0.0,263.04,95.85
FUR-HAR-10003124,Furniture,Chairs,"Harbour Creations Chairmat, Red",72.0,1,0.0,15.12,6.41
OFF-FA-10001710,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",33.42,2,0.0,10.98,1.87
OFF-BI-10000185,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",16.48,2,0.0,2.28,5.51
TEC-CO-10003353,Technology,Copiers,"HP Personal Copier, High-Speed",440.964,4,0.1,-44.196,22.37
TEC-MA-10002340,Technology,Machines,"Konica Receipt Printer, White",603.3,5,0.0,205.05,42.93
FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176,76.84
OFF-ST-10002791,Office Supplies,Storage,"Tenex Shelving, Blue",57.9396,2,0.47,-51.3804,0.56
OFF-HAM-10001302,Office Supplies,Appliances,"Hamilton Beach Microwave, White",1122.6,4,0.0,67.32,59.12
OFF-PA-10003937,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",50.58,3,0.0,9.09,1.44
OFF-AP-10001190,Office Supplies,Appliances,"Hoover Refrigerator, Silver",948.618,2,0.1,421.578,38.97
FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225,14.19
OFF-FIS-10004721,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",180.432,14,0.6,-126.588,7.27
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38,6,0.0,25.5378,6.56
FUR-TA-10002885,Furniture,Tables,"Lesro Computer Table, Fully Assembled",342.672,4,0.7,-799.568,30.96
OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,6.15
OFF-PA-10003982,Office Supplies,Paper,"SanDisk Message Books, Premium",25.408,2,0.2,3.808,2.26
OFF-KIT-10001609,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",28.188,1,0.6,-30.312,1.49
OFF-AR-10003466,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",16.86,2,0.5,-4.74,0.73
OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,0.0,1.521,0.3
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",1106.46,9,0.0,187.92,83.06
TEC-SAN-10000235,Technology,Accessories,"SanDisk Router, USB",256.56,1,0.0,107.73,23.22
TEC-PH-10003157,Technology,Phones,"Nokia Speaker Phone, VoIP",262.912,4,0.2,-9.888,30.25
FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754,3.55
TEC-CO-10002538,Technology,Copiers,"Brother Fax and Copier, Color",231.516,2,0.4,-69.504,22.0
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322,2.27
TEC-HEW-10002435,Technology,Copiers,"Hewlett Personal Copier, Digital",345.384,6,0.6,-362.736,16.97
OFF-FA-10002728,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",25.11,2,0.1,9.99,2.8
OFF-BRE-10000493,Office Supplies,Appliances,"Breville Coffee Grinder, Red",123.72,2,0.0,53.16,5.2
FUR-SAU-10000745,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",168.03,1,0.0,38.64,12.58
FUR-TA-10002951,Furniture,Tables,"Barricks Round Table, Adjustable Height",2291.835,7,0.35,-1128.435,244.3
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.8436,22.1
OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",21.285,3,0.5,-18.315,4.7
OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,2,0.0,103.2284,26.39
OFF-LA-10003627,Office Supplies,Labels,"Novimex Round Labels, Adjustable",11.259,3,0.1,1.539,1.66
OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39,3,0.0,3.4692,0.67
OFF-SU-10002002,Office Supplies,Supplies,"Fiskars Scissors, Steel",180.48,8,0.0,61.2,8.89
OFF-SU-10000484,Office Supplies,Supplies,"Kleencut Ruler, High Speed",40.68,6,0.5,-17.1,2.01
FUR-HON-10003871,Furniture,Tables,"Hon Conference Table, Fully Assembled",922.95,1,0.0,341.49,282.09
FUR-TA-10002582,Furniture,Tables,"Barricks Coffee Table, Rectangular",179.442,3,0.7,-394.818,18.27
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3,0.2,3.6744,2.83
OFF-EN-10001533,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",247.14,9,0.0,14.76,17.84
TEC-HEW-10002304,Technology,Copiers,"Hewlett Fax Machine, High-Speed",1908.72,6,0.0,190.8,169.7
TEC-CO-10003633,Technology,Copiers,"Canon Ink, Laser",175.9914,3,0.402,-74.2086,11.52
TEC-KON-10004774,Technology,Machines,"Konica Inkjet, Durable",623.7,2,0.0,37.38,32.35
OFF-AP-10004882,Office Supplies,Appliances,"Hamilton Beach Microwave, Black",253.746,1,0.1,16.896,19.71
OFF-FA-10002388,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",35.91,3,0.0,1.71,3.12
OFF-AR-10002109,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent",142.74,3,0.0,39.96,9.1
TEC-LOG-10002431,Technology,Accessories,"Logitech Numeric Keypad, Bluetooth",46.32,1,0.0,6.93,7.02
TEC-MA-10002633,Technology,Machines,"StarTech Inkjet, Durable",498.2988,2,0.17,-66.0612,30.87
OFF-PA-10004268,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",118.92,4,0.0,8.28,13.15
TEC-HP -10004451,Technology,Copiers,"HP Ink, Laser",154.44,4,0.7,-257.4,23.01
TEC-PH-10003486,Technology,Phones,"Apple Audio Dock, Cordless",203.688,3,0.4,-67.932,26.86
TEC-MA-10004421,Technology,Machines,"Konica Inkjet, Wireless",846.612,3,0.1,348.012,79.44
OFF-LA-10001187,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",51.48,4,0.0,14.4,9.76
FUR-BO-10004558,Furniture,Bookcases,"Sauder Library with Doors, Pine",311.184,2,0.4,-72.616,26.41
OFF-AR-10003592,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",51.66,2,0.0,17.52,8.53
OFF-ST-10002271,Office Supplies,Storage,"Rogers Shelving, Wire Frame",122.4,2,0.0,37.92,17.63
OFF-AP-10002351,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",450.792,1,0.1,150.252,56.66
FUR-FU-10003052,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",79.56,2,0.25,13.74,5.1
FUR-FU-10003447,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",75.78,4,0.25,15.06,5.3
TEC-CO-10001204,Technology,Copiers,"Sharp Copy Machine, Color",1926.72,8,0.0,308.16,199.53
OFF-AP-10004515,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",255.96,9,0.0,104.94,14.21
OFF-FA-10003464,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",12.456,2,0.4,1.016,0.74
TEC-BEL-10004162,Technology,Accessories,"Belkin Flash Drive, Erganomic",79.5,2,0.0,2.34,7.02
OFF-PA-10000565,Office Supplies,Paper,Staples,111.96,2,0.0,54.8604,17.43
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,0.8,-35.8176,2.77
OFF-FEL-10002867,Office Supplies,Storage,"Fellowes Lockers, Single Width",124.416,2,0.7,-219.804,27.29
OFF-EN-10003392,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",36.882,2,0.1,3.222,4.13
FUR-BO-10001822,Furniture,Bookcases,"Dania Library with Doors, Metal",1302.696,4,0.1,-101.424,105.66
OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",333.6903,9,0.27,13.4703,23.56
OFF-BRE-10004211,Office Supplies,Appliances,"Breville Blender, White",27.297,1,0.7,-44.613,7.8
OFF-LA-10004132,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",51.48,4,0.0,21.6,5.4
OFF-LA-10000216,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",18.27,3,0.0,2.7,2.23
FUR-TA-10001494,Furniture,Tables,"Lesro Wood Table, Adjustable Height",2301.138,7,0.3,-953.442,283.36
OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",70.4529,7,0.47,-36.0171,5.73
TEC-MA-10001248,Technology,Machines,"StarTech Inkjet, Wireless",724.536,4,0.4,-471.024,112.48
OFF-SU-10000411,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",135.324,4,0.1,29.964,9.29
OFF-LA-10001731,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",11.1936,2,0.47,-5.7264,0.9
FUR-CH-10000488,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",124.92,3,0.5,-57.51,28.94
OFF-LA-10001497,Office Supplies,Labels,"Smead Round Labels, Adjustable",4.8,2,0.5,-3.3,0.25
TEC-MA-10002249,Technology,Machines,"StarTech Calculator, Wireless",143.856,4,0.1,-6.504,13.7
OFF-EN-10000940,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",146.4,5,0.0,4.3,10.76
OFF-EAT-10002463,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",212.4,8,0.0,84.96,14.0
OFF-PA-10002101,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor",73.35,5,0.0,27.75,4.63
OFF-BI-10002628,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",33.444,2,0.4,-5.616,10.55
FUR-CHR-10000888,Furniture,Tables,"Chromcraft Computer Table, Fully Assembled",177.96,1,0.6,-124.59,24.18
FUR-TA-10001531,Furniture,Tables,"Lesro Training Table, Adjustable Height",108.396,2,0.8,-390.264,9.62
TEC-APP-10002966,Technology,Phones,"Apple Smart Phone, Full Size",2550.0,4,0.0,714.0,166.44
OFF-SU-10002732,Office Supplies,Supplies,"Acme Box Cutter, High Speed",170.1,5,0.1,39.6,8.35
TEC-PH-10001900,Technology,Phones,"Motorola Signal Booster, VoIP",128.898,1,0.1,54.408,10.65
FUR-CH-10004277,Furniture,Chairs,"SAFCO Swivel Stool, Black",264.816,3,0.2,-66.204,14.11
OFF-PA-10003884,Office Supplies,Paper,"Eaton Message Books, Multicolor",43.98,2,0.0,20.22,4.4
FUR-BUS-10001187,Furniture,Bookcases,"Bush Classic Bookcase, Metal",659.424,4,0.6,-428.736,31.78
FUR-TA-10004722,Furniture,Tables,"Barricks Computer Table, Adjustable Height",1545.0825,5,0.35,-546.8175,75.33
OFF-ST-10002074,Office Supplies,Storage,"Tenex Box, Blue",16.5,1,0.0,0.48,1.99
FUR-TA-10003510,Furniture,Tables,"Hon Computer Table, Fully Assembled",345.597,1,0.3,9.867,16.49
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.368,2,0.2,2.388,0.69
FUR-FU-10001667,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",20.16,3,0.6,-26.22,3.53
FUR-HON-10002424,Furniture,Chairs,"Hon Steel Folding Chair, Red",162.84,2,0.0,76.5,24.42
TEC-HP -10002095,Technology,Copiers,"HP Copy Machine, Color",245.13,1,0.0,83.34,16.51
OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,1.22
FUR-CH-10002228,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",240.336,4,0.4,-136.224,21.05
TEC-AC-10001106,Technology,Accessories,"Belkin Numeric Keypad, Erganomic",63.2,4,0.6,-74.32,8.59
OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0.0,10.3488,4.0
OFF-BI-10003917,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",85.05,3,0.0,25.47,5.81
OFF-ELD-10002240,Office Supplies,Storage,"Eldon Shelving, Wire Frame",47.49,1,0.0,3.78,6.72
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,6.04
TEC-MA-10004428,Technology,Machines,"Panasonic Card Printer, Durable",869.7,5,0.0,408.75,71.7
TEC-MA-10000559,Technology,Machines,"Epson Card Printer, Red",1002.6,6,0.0,451.08,176.19
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,0.2,90.294,1.66
OFF-HON-10000966,Office Supplies,Labels,"Hon Round Labels, Alphabetical",6.48,1,0.0,0.06,0.63
FUR-BO-10002580,Furniture,Bookcases,"Safco Classic Bookcase, Pine",2344.0,8,0.0,46.88,321.42
OFF-PA-10004589,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",93.51,3,0.0,21.42,3.79
TEC-HEW-10003260,Technology,Copiers,"Hewlett Fax and Copier, Digital",385.02,2,0.0,127.02,22.54
FUR-SAF-10000508,Furniture,Bookcases,"Safco Library with Doors, Traditional",116.937,1,0.7,-261.183,16.58
OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,2,0.2,0.564,0.11
FUR-CH-10003514,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",119.472,2,0.4,-35.848,8.84
FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",143.79,1,0.0,4.29,10.71
OFF-SME-10004926,Office Supplies,Labels,"Smead File Folder Labels, Laser Printer Compatible",35.52,4,0.0,0.24,3.32
OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9,0.0,21.384,3.43
OFF-JIF-10004822,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",79.14,2,0.0,30.06,6.46
TEC-AC-10004117,Technology,Accessories,"Logitech Flash Drive, Programmable",192.06,6,0.0,90.18,8.02
FUR-FU-10003336,Furniture,Furnishings,"Eldon Door Stop, Erganomic",58.536,2,0.4,-15.624,3.35
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144,12.23
OFF-LA-10004062,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",17.0316,2,0.17,5.9316,1.01
TEC-AC-10002799,Technology,Accessories,"Memorex Memory Card, Programmable",138.36,2,0.0,42.88,9.9
TEC-AC-10003172,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",135.63,3,0.0,40.68,25.24
FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,3.86
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095,4.47
OFF-AR-10001061,Office Supplies,Art,"Stanley Sketch Pad, Water Color",126.96,4,0.0,60.88,5.58
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944,6,0.2,11.7936,10.68
FUR-BO-10002819,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",858.06,7,0.0,248.64,170.77
TEC-AC-10002015,Technology,Accessories,"Logitech Router, Programmable",1161.16,7,0.0,452.76,162.57
TEC-APP-10004296,Technology,Phones,"Apple Speaker Phone, Full Size",49.836,1,0.6,-21.204,2.39
OFF-BI-10000561,Office Supplies,Binders,"Acco Binding Machine, Durable",47.331,1,0.1,16.821,5.95
OFF-ELI-10000541,Office Supplies,Supplies,"Elite Trimmer, High Speed",12.501,1,0.7,-27.099,2.02
TEC-MA-10002043,Technology,Machines,"Epson Receipt Printer, White",230.88,2,0.0,99.24,21.78
FUR-BO-10001042,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",456.96,6,0.2,-28.56,1.55
OFF-SU-10002094,Office Supplies,Supplies,"Acme Letter Opener, Steel",133.245,5,0.1,45.795,12.9
FUR-CH-10004255,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",1384.29,3,0.0,13.77,178.98
OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0.0,1.7901,1.05
OFF-PA-10003002,Office Supplies,Paper,"Enermax Message Books, Multicolor",44.632,7,0.6,-39.088,3.86
TEC-CO-10004468,Technology,Copiers,"Canon Copy Machine, Digital",348.34192,2,0.002,23.70192,65.14
OFF-FA-10004563,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",33.36,2,0.0,15.0,2.12
FUR-CH-10003114,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",720.48,5,0.2,135.03,114.97
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004,0.35
TEC-PH-10003487,Technology,Phones,"Motorola Office Telephone, with Caller ID",258.336,4,0.1,103.296,11.95
FUR-TA-10000434,Furniture,Tables,"Chromcraft Coffee Table, with Bottom Storage",267.09,1,0.0,34.71,50.01
FUR-BO-10003181,Furniture,Bookcases,"Safco Corner Shelving, Metal",89.352,1,0.4,-59.568,5.17
OFF-KLE-10004112,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",15.252,1,0.6,-12.588,1.91
OFF-STA-10003803,Office Supplies,Art,"Stanley Highlighters, Fluorescent",63.84,4,0.0,23.52,9.86
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,2.52
OFF-XER-10001454,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor",58.68,4,0.0,22.2,11.67
OFF-LA-10003717,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",15.12,2,0.0,1.64,4.54
OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,0.48
TEC-APP-10004469,Technology,Phones,"Apple Signal Booster, Cordless",41.85,1,0.7,-62.79,2.27
OFF-EN-10003885,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",22.56,1,0.5,-4.98,3.88
TEC-MA-10002264,Technology,Machines,"Panasonic Printer, Durable",799.83,3,0.0,167.94,61.98
OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",450.66,14,0.0,170.94,111.07
TEC-AC-10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,11.99
FUR-BO-10001201,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",461.104,7,0.2,132.524,142.41
TEC-PH-10003522,Technology,Phones,"Apple Headset, Full Size",59.64,2,0.4,4.96,9.43
FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",85.05,5,0.1,19.8,7.65
OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,9,0.2,9.63,5.51
FUR-FU-10000790,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",18.84,3,0.5,-16.98,1.07
OFF-ACC-10000307,Office Supplies,Binders,"Acco Index Tab, Clear",16.08,2,0.0,6.72,2.19
FUR-BO-10004911,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",565.11,5,0.1,-31.44,125.5
OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0.0,17.22,3.16
FUR-FU-10001025,Furniture,Furnishings,"Eldon Im�ge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,1.02
OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5904,0.33
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0.0,6.003,1.84
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,11,0.0,29.0136,10.36
OFF-ST-10003231,Office Supplies,Storage,"Fellowes Box, Industrial",53.76,4,0.0,5.36,1.96
FUR-ELD-10004384,Furniture,Furnishings,"Eldon Frame, Black",558.0,12,0.6,-446.4,60.74
TEC-MA-10000765,Technology,Machines,"Okidata Phone, Wireless",369.1125,5,0.15,147.5625,71.67
OFF-GLO-10000813,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",14.94,1,0.6,-17.94,1.66
OFF-AP-10002932,Office Supplies,Appliances,"Breville Refrigerator, White",689.96,2,0.0,165.56,39.37
OFF-AP-10001882,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",225.396,4,0.1,75.036,16.74
TEC-MA-10002525,Technology,Machines,"StarTech Phone, Durable",44.784,3,0.7,-100.056,4.71
TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",139.35,2,0.5,-86.43,13.57
FUR-TA-10002827,Furniture,Tables,"Hon Computer Table, Fully Assembled",296.226,3,0.7,-296.274,22.33
OFF-BI-10001892,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",14.7,3,0.0,3.48,0.86
TEC-CO-10004589,Technology,Copiers,"Canon Wireless Fax, High-Speed",1002.95008,4,0.002,168.79008,66.94
OFF-SU-10002983,Office Supplies,Supplies,"Acme Trimmer, High Speed",17.832,1,0.4,-8.628,1.4
FUR-CH-10001153,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",96.165,3,0.5,-7.695,9.19
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2016,26.34
OFF-WIL-10000146,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",38.736,2,0.6,-29.064,1.95
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0.0,8.7906,1.65
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988,10.34
OFF-EN-10002936,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",25.056,2,0.4,-3.804,3.36
FUR-BO-10004055,Furniture,Bookcases,"Safco Corner Shelving, Metal",223.38,3,0.5,-111.69,14.97
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776,5.99
OFF-PA-10002818,Office Supplies,Paper,"Enermax Parchment Paper, Premium",10.26,1,0.0,4.1,1.41
FUR-BO-10001155,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",255.42,2,0.1,16.98,8.75
TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,84.5982,80.27
TEC-MA-10000742,Technology,Machines,"Konica Inkjet, White",1242.36,4,0.0,285.72,102.1
FUR-CH-10003499,Furniture,Chairs,"SAFCO Swivel Stool, Red",134.352,2,0.6,-33.588,11.48
FUR-ADV-10000002,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",53.04,1,0.0,20.13,4.03
OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",42.03,3,0.0,1.62,4.74
TEC-MA-10002149,Technology,Machines,"Panasonic Receipt Printer, Durable",484.08,4,0.0,212.88,41.77
OFF-AP-10000615,Office Supplies,Appliances,"KitchenAid Toaster, Silver",137.712,3,0.2,18.912,8.17
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2,0.8,-2.9884,0.41
OFF-AP-10002165,Office Supplies,Appliances,"Hamilton Beach Blender, White",95.72,2,0.0,12.44,5.56
OFF-BI-10002975,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",7.092,2,0.4,-4.308,0.66
OFF-AME-10002081,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",12.654,2,0.7,-16.506,3.86
FUR-CH-10002752,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",127.74,4,0.5,-46.02,6.74
OFF-ST-10002619,Office Supplies,Storage,"Rogers Lockers, Blue",761.832,6,0.4,-444.528,62.41
TEC-CO-10003574,Technology,Copiers,"Brother Personal Copier, High-Speed",262.4274,2,0.07,101.5674,58.22
FUR-TA-10000962,Furniture,Tables,"Hon Conference Table, Adjustable Height",794.3562,2,0.57,-609.6438,119.49
